Anno_evento;Luogo_matrimonio;Rito;Stato_civile_marito;Stato_civile_moglie;Cittadinanza_marito;Cittadinanza_moglie;Eta_marito;Eta_moglie;Numerosità;Residenza_moglie;Residenza_marito;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;27;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;29;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;25;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;27;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;28;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;36;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;24;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;25;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;26;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;27;3;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;28;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;29;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;36;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;21;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;25;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;26;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;28;3;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;29;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;32;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;35;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;25;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;26;3;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;29;3;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;30;3;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;32;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;23;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;24;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;25;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;27;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;28;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;29;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;30;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;31;3;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;32;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;34;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;23;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;24;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;29;5;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;30;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;31;6;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;32;4;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;23;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;28;3;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;30;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;31;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;33;3;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;34;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;36;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;24;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;26;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;28;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;31;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;32;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;35;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;26;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;28;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;29;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;31;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;32;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;35;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;25;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;28;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;29;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;31;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;32;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;33;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;34;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;37;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;26;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;28;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;32;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;33;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;34;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;35;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;23;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;28;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;29;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;37;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;26;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;31;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;35;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;36;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;39;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;30;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;33;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;34;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;35;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;39;2;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;40;30;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;40;34;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;40;40;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;41;27;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;41;31;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;41;38;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;42;33;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;43;40;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;44;40;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;47;33;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;49;37;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;49;44;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;50;34;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Divorziato o già coniugato;Divorziata o già coniugata;Italia;Italia;50;42;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Divorziato o già coniugato;Nubile;Italia;Italia;46;34;1;Italia;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;32;29;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;32;35;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;33;33;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;33;35;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;34;38;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;36;35;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;38;40;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;39;36;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;40;31;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;40;39;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;40;40;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;43;36;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;43;39;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;44;38;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;48;35;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;51;38;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Polonia;31;33;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Belgio;Italia;28;27;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Croazia;Italia;32;29;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Egitto;Italia;28;30;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Egitto;Italia;39;32;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Francia;Italia;31;32;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Germania;Italia;38;35;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;India;Italia;31;28;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Brasile;30;44;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Cinese, Repubblica Popolare;27;25;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Francia;33;28;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Francia;35;27;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Germania;36;33;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Germania;39;34;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Grecia;31;28;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;18;18;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;20;18;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;21;19;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;21;20;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;22;21;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;22;22;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;18;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;19;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;20;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;21;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;23;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;24;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;25;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;26;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;22;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;23;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;24;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;25;6;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;26;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;28;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;29;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;30;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;19;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;20;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;22;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;23;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;24;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;25;7;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;26;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;27;4;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;28;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;29;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;30;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;21;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;22;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;23;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;24;7;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;25;7;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;26;7;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;27;5;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;28;4;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;29;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;30;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;31;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;32;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;33;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;20;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;22;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;23;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;24;6;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;25;5;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;26;12;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;27;13;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;28;13;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;29;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;30;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;32;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;39;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;41;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;19;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;22;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;23;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;24;4;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;25;8;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;26;10;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;27;21;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;28;21;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;29;14;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;30;6;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;31;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;32;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;33;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;21;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;22;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;23;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;24;8;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;25;7;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;26;8;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;27;16;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;28;13;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;29;18;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;30;11;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;31;4;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;32;7;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;33;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;34;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;35;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;36;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;22;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;24;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;25;11;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;26;7;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;27;14;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;28;14;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;29;18;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;30;24;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;31;15;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;32;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;33;5;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;34;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;35;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;23;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;24;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;25;3;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;26;5;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;27;5;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;28;24;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;29;14;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;30;23;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;31;25;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;32;12;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;33;2;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;34;4;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;35;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;38;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;40;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;23;1;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;24;5;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;25;4;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;26;5;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;27;6;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;28;17;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;29;14;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;30;11;Milano;Milano;;;;;;;;
2003;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;31;18;Milano;Milano;;;;;;;;
